Lat,Long_,Combined_Key,Population,Total Deaths
34.39007791,-79.37741872,"Dillon, South Carolina, US",30479,102803
33.0794369,-80.40502652,"Dorchester, South Carolina, US",162809,326188
33.77221995,-81.96231108,"Edgefield, South Carolina, US",27260,50029
34.39287073,-81.1195624,"Fairfield, South Carolina, US",22347,83930
34.02361754,-79.70189312,"Florence, South Carolina, US",138293,471860
33.43443342,-79.33202141,"Georgetown, South Carolina, US",62680,160789
34.89502264,-82.37295012,"Greenville, South Carolina, US",523542,1318644
34.15272415,-82.12715789,"Greenwood, South Carolina, US",70811,208658
32.77419582,-81.13845571,"Hampton, South Carolina, US",19222,61701
33.9212828,-78.99555293,"Horry, South Carolina, US",354081,783876
32.43171982,-81.02487495,"Jasper, South Carolina, US",30073,64016
34.33988254,-80.58763164,"Kershaw, South Carolina, US",66551,177117
34.68270843,-80.70513032,"Lancaster, South Carolina, US",98012,196745
34.48244419,-82.00490796,"Laurens, South Carolina, US",67493,203184
34.16393091,-80.25690731,"Lee, South Carolina, US",16828,71649
33.89665987,-81.27146426,"Lexington, South Carolina, US",298750,609209
34.07859748,-79.36400756,"Marion, South Carolina, US",30657,117853
34.59905577,-79.67561152,"Marlboro, South Carolina, US",26118,70626
33.90161443,-82.30794338,"McCormick, South Carolina, US",9463,27841
34.28629098,-81.59935761,"Newberry, South Carolina, US",38440,133209
34.75225169,-83.06742317,"Oconee, South Carolina, US",79546,211661
33.4391073,-80.79886287,"Orangeburg, South Carolina, US",86175,296490
34.88807695,-82.72791551,"Pickens, South Carolina, US",126884,405698
34.01791263,-80.90267209,"Richland, South Carolina, US",415759,679182
34.00795823,-81.72713237,"Saluda, South Carolina, US",20473,54624
34.92960077,-81.99225984,"Spartanburg, South Carolina, US",319785,1025823
33.91826534,-80.37942316,"Sumter, South Carolina, US",106721,268424
34.68835752,-81.61730349,"Union, South Carolina, US",27316,99184
33.62190129,-79.72767442,"Williamsburg, South Carolina, US",30368,109508
34.97281497,-81.18085944,"York, South Carolina, US",280979,454990
43.71757685,-98.56050467,"Aurora, South Dakota, US",2751,13303
44.41464384,-98.27858469,"Beadle, South Dakota, US",18453,44472
43.19486375,-101.6665572,"Bennett, South Dakota, US",3365,9939
42.98914167,-97.88592746,"Bon Homme, South Dakota, US",6901,28075
44.36974375,-96.79079945,"Brookings, South Dakota, US",35077,38951
45.58994323,-98.35165355,"Brown, South Dakota, US",38839,89455
43.71756379,-99.08118954,"Brule, South Dakota, US",5297,13942
44.07657829,-99.20814467,"Buffalo, South Dakota, US",1962,13508
44.90608745,-103.5079318,"Butte, South Dakota, US",10429,29431
45.77074915,-100.0510181,"Campbell, South Dakota, US",1376,4618
43.20660134,-98.58856175,"Charles Mix, South Dakota, US",9292,23914
44.85834507,-97.72925109,"Clark, South Dakota, US",3736,6184
42.91296147,-96.97656917,"Clay, South Dakota, US",14070,16536
44.97788119,-97.18827677,"Codington, South Dakota, US",28009,76953
45.70889983,-101.1970473,"Corson, South Dakota, US",4086,12288
43.67741105,-103.4534521,"Custer, South Dakota, US",8972,16749
43.67490933,-98.14458906,"Davison, South Dakota, US",19775,61496
45.367281,-97.60737498,"Day, South Dakota, US",5424,26880
44.75994309,-96.66943645,"Deuel, South Dakota, US",4351,8800
45.15639647,-100.8709139,"Dewey, South Dakota, US",5892,29131
43.38520741,-98.36978007,"Douglas, South Dakota, US",2921,10702
45.41846445,-99.21545423,"Edmunds, South Dakota, US",3829,11896
43.23929297,-103.5275691,"Fall River, South Dakota, US",6713,24616
45.07082625,-99.14535601,"Faulk, South Dakota, US",2299,12768
45.1723937,-96.77002276,"Grant, South Dakota, US",7052,38042
43.19419064,-99.18883902,"Gregory, South Dakota, US",4185,26901
44.29299053,-101.539099,"Haakon, South Dakota, US",1899,9109
44.67385954,-97.18829593,"Hamlin, South Dakota, US",6164,32777
44.54708407,-99.00386459,"Hand, South Dakota, US",3191,7528
43.6746384,-97.78715148,"Hanson, South Dakota, US",3453,4237
45.58015551,-103.4958629,"Harding, South Dakota, US",1298,1757
44.39091534,-99.99661148,"Hughes, South Dakota, US",17526,42272
43.33449012,-97.75536441,"Hutchinson, South Dakota, US",7291,26384
44.54747703,-99.48572582,"Hyde, South Dakota, US",1301,3940
43.69318385,-101.6255063,"Jackson, South Dakota, US",3344,14981
44.06637798,-98.62965972,"Jerauld, South Dakota, US",2013,15795
43.96278565,-100.6940008,"Jones, South Dakota, US",903,916
44.36956169,-97.4913945,"Kingsbury, South Dakota, US",4939,16569
44.02193107,-97.12926365,"Lake, South Dakota, US",12797,20330
44.35919441,-103.7929428,"Lawrence, South Dakota, US",25844,56581
43.27841182,-96.7203905,"Lincoln, South Dakota, US",61128,76232
43.89522709,-99.85201878,"Lyman, South Dakota, US",3781,10228
45.75870838,-97.59855639,"Marshall, South Dakota, US",4935,8281
43.6742571,-97.36863144,"McCook, South Dakota, US",5586,23705
45.76626028,-99.22118798,"McPherson, South Dakota, US",2379,6537
44.56676791,-102.7162741,"Meade, South Dakota, US",28332,42321
43.58078848,-100.7563186,"Mellette, South Dakota, US",2061,4214
44.02197882,-97.60992207,"Miner, South Dakota, US",2216,9785
43.67441641,-96.7910885,"Minnehaha, South Dakota, US",193134,382191
44.02266214,-96.67081159,"Moody, South Dakota, US",6576,19733
43.33749164,-102.5555498,"Oglala Lakota, South Dakota, US",14177,46009
44.0025835,-102.8240777,"Pennington, South Dakota, US",113775,237962
45.49049506,-102.4755586,"Perkins, South Dakota, US",2865,13223
45.06583079,-99.95498503,"Potter, South Dakota, US",2153,4828
45.62975048,-96.94672673,"Roberts, South Dakota, US",10394,38965
44.02351092,-98.0909816,"Sanborn, South Dakota, US",2344,4252
44.93837606,-98.34626602,"Spink, South Dakota, US",6376,25924
44.41381872,-100.7349153,"Stanley, South Dakota, US",3098,4130
44.71571812,-100.1278092,"Sully, South Dakota, US",1391,2524
43.19338568,-100.7195503,"Todd, South Dakota, US",10177,35018
43.34459388,-99.8854891,"Tripp, South Dakota, US",5441,17718
43.3109081,-97.14865776,"Turner, South Dakota, US",8384,50595
0.0,0.0,"Unassigned, South Dakota, US",0,22
42.83112163,-96.6557828,"Union, South Dakota, US",15932,40104
45.43019636,-100.0307514,"Walworth, South Dakota, US",5435,17846
43.00924485,-97.39467635,"Yankton, South Dakota, US",22814,38682
44.97881876,-101.6654622,"Ziebach, South Dakota, US",2756,8473
36.12684348,-84.19965764,"Anderson, Tennessee, US",76978,219973
35.51123746,-86.45549096,"Bedford, Tennessee, US",49713,155971
36.07110411,-88.06849355,"Benton, Tennessee, US",16160,59211
35.59942968,-85.20611967,"Bledsoe, Tennessee, US",15064,31044
35.68938198,-83.92847788,"Blount, Tennessee, US",133088,280546
35.15739424,-84.857186,"Bradley, Tennessee, US",108110,245278
36.40355516,-84.15108559999999,"Campbell, Tennessee, US",39842,99921
35.80990797,-86.05738983,"Cannon, Tennessee, US",14678,41443
35.97366108,-88.45189331,"Carroll, Tennessee, US",27767,103378
36.28969086,-82.12588974,"Carter, Tennessee, US",56391,217455
36.26136216,-87.08903581,"Cheatham, Tennessee, US",40667,77667
35.42527478,-88.6095842,"Chester, Tennessee, US",17297,65006
36.48319149,-83.65947309,"Claiborne, Tennessee, US",31959,111111
36.55151008,-85.53930419,"Clay, Tennessee, US",7615,35659
35.9278914,-83.11828725,"Cocke, Tennessee, US",36004,135765
35.49090731,-86.07311784,"Coffee, Tennessee, US",56520,168369
35.81830662,-89.14916269,"Crockett, Tennessee, US",14230,59165
35.95271721,-84.99840585,"Cumberland, Tennessee, US",60520,202852
36.17007426,-86.78646056,"Davidson, Tennessee, US",694144,1157275
35.97616272,-85.83689361,"DeKalb,Tennessee,US",20490,68310
35.60048904,-88.11043779,"Decatur, Tennessee, US",11663,45303
36.14669837,-87.35891709,"Dickson, Tennessee, US",53948,156074
36.05931946,-89.41542855,"Dyer, Tennessee, US",37159,137083
35.19615831,-89.41399032,"Fayette, Tennessee, US",41133,115656
36.38128818,-84.92870012,"Fentress, Tennessee, US",18523,76591
35.15634626,-86.09201039,"Franklin, Tennessee, US",42208,117672
35.99438059,-88.93358327,"Gibson, Tennessee, US",49133,177997
35.20222469,-87.03992678,"Giles, Tennessee, US",29464,126160
36.27469206,-83.51254721,"Grainger, Tennessee, US",23320,68802
36.17470125,-82.84691273,"Greene, Tennessee, US",69069,236760
35.38433717,-85.72142731,"Grundy, Tennessee, US",13427,46595
36.21990035,-83.26586179,"Hamblen, Tennessee, US",64934,228519
35.17670231,-85.16652245,"Hamilton, Tennessee, US",367804,723800
36.52692871,-83.22375847,"Hancock, Tennessee, US",6620,22000
35.20772017,-88.99161161,"Hardeman, Tennessee, US",25050,82869
35.19732531,-88.18593755,"Hardin, Tennessee, US",25652,96203
36.44355426,-82.94885298,"Hawkins, Tennessee, US",56786,191830
35.58332824,-89.28536625,"Haywood, Tennessee, US",17304,71340
35.65581134,-88.38600175,"Henderson, Tennessee, US",28117,104653
36.33160906,-88.30121797,"Henry, Tennessee, US",32345,100487
35.80609681,-87.47643507,"Hickman, Tennessee, US",25178,70133
36.28872054,-87.71878828,"Houston, Tennessee, US",8201,41341
36.03958805,-87.77992872,"Humphreys, Tennessee, US",18582,45955
36.36380466,-85.67239905,"Jackson, Tennessee, US",11786,41122
36.04818632,-83.45148924,"Jefferson, Tennessee, US",54495,170532
36.45523950000001,-81.84886538,"Johnson, Tennessee, US",17788,58744
35.99508821,-83.94635435,"Knox, Tennessee, US",470313,890883
36.34180170000001,-89.48921915,"Lake, Tennessee, US",7016,29548
35.75893438,-89.63015909999999,"Lauderdale, Tennessee, US",25633,67638
35.21675201,-87.39787695,"Lawrence, Tennessee, US",44142,129496
35.52853208,-87.49022694,"Lewis, Tennessee, US",12268,38432
35.13738622,-86.58910106,"Lincoln, Tennessee, US",34366,101554
35.73939663,-84.31145275,"Loudon, Tennessee, US",54068,116288
36.53157855,-86.00778595,"Macon, Tennessee, US",24602,97191
35.61181957,-88.84076036,"Madison, Tennessee, US",97984,296434
35.12997174,-85.62265895,"Marion, Tennessee, US",28907,77743
35.45798777,-86.76420988,"Marshall, Tennessee, US",34375,79675
35.6187413,-87.07462444,"Maury, Tennessee, US",96387,226390
35.42812616,-84.61520715,"McMinn, Tennessee, US",53794,160714
35.17468549,-88.5647812,"McNairy, Tennessee, US",25694,79317
35.51558739,-84.81482914,"Meigs, Tennessee, US",12422,35341
35.44550387,-84.24902965,"Monroe, Tennessee, US",46545,149634
36.49609412,-87.38550661,"Montgomery, Tennessee, US",208993,357078
35.27724699,-86.36230578,"Moore, Tennessee, US",6488,23985
36.13248031,-84.64880098,"Morgan, Tennessee, US",21403,52588
36.35732446,-89.14921589,"Obion, Tennessee, US",30069,125825
0.0,0.0,"Out of TN, Tennessee, US",0,163721
36.34117832,-85.28989535,"Overton, Tennessee, US",22241,81432
35.63708728,-87.86139634,"Perry, Tennessee, US",8076,36097
36.55606529,-85.07763299999998,"Pickett, Tennessee, US",5048,25231
35.12245443,-84.52075859,"Polk, Tennessee, US",16832,45151
36.14005459,-85.50646123,"Putnam, Tennessee, US",80245,209620
35.60536161,-84.93076643,"Rhea, Tennessee, US",33167,101873
35.84923189,-84.52458689,"Roane, Tennessee, US",53382,149878
36.52454807,-86.87346725,"Robertson, Tennessee, US",71813,194178
35.84591405,-86.4107263,"Rutherford, Tennessee, US",332285,583288
36.42325673,-84.50360494,"Scott, Tennessee, US",22068,72285
35.36979721,-85.41022136,"Sequatchie, Tennessee, US",15026,41537
35.78077323,-83.52244332,"Sevier, Tennessee, US",98250,258435
35.1864775,-89.89692423,"Shelby, Tennessee, US",937166,2213749
36.25359775,-85.95411046,"Smith, Tennessee, US",20157,54882
36.50235092,-87.83920548,"Stewart, Tennessee, US",13715,38502
36.51240691,-82.30412917,"Sullivan, Tennessee, US",158348,449283
36.46824103,-86.45917204,"Sumner, Tennessee, US",191283,476515
35.501942,-89.73694895,"Tipton, Tennessee, US",61599,147833
36.39026213,-86.16087954,"Trousdale, Tennessee, US",11284,29806
0.0,0.0,"Unassigned, Tennessee, US",0,154514
36.10890856,-82.43709629,"Unicoi, Tennessee, US",17883,63559
36.28590426,-83.83651902,"Union, Tennessee, US",19972,46986
35.69864497,-85.45221699,"Van Buren, Tennessee, US",5872,29199
35.6728299,-85.77969117,"Warren, Tennessee, US",41277,113280
36.29472368,-82.49454720000001,"Washington, Tennessee, US",129375,325130
35.23868267,-87.78644456,"Wayne, Tennessee, US",16673,45126
36.29896232,-88.71990865,"Weakley, Tennessee, US",33328,97943
35.92929884,-85.45591799,"White, Tennessee, US",27345,87745
35.89099229,-86.89281867,"Williamson, Tennessee, US",238412,271409
36.15496772,-86.29775884,"Wilson, Tennessee, US",144657,320934
31.81534745,-95.65354823,"Anderson, Texas, US",57735,161420
32.30468633,-102.6376548,"Andrews, Texas, US",18705,50887
31.25457347,-94.60901487,"Angelina, Texas, US",86715,335017
28.10556197,-96.9995047,"Aransas, Texas, US",23510,57560
33.61569967,-98.68754589,"Archer, Texas, US",8553,17564
34.96507426,-101.3574874,"Armstrong, Texas, US",1887,6700
28.89333001,-98.52730485,"Atascosa, Texas, US",51153,164086
29.88548725,-96.27736949,"Austin, Texas, US",30032,48749
34.06854817,-102.8299707,"Bailey, Texas, US",7000,24904
29.74619598,-99.24598147,"Bandera, Texas, US",23112,47573
30.10370699,-97.31206354,"Bastrop, Texas, US",88723,150236
33.61640794,-99.21352901,"Baylor, Texas, US",3509,19562
28.41761668,-97.74215593,"Bee, Texas, US",32565,102502
31.03736027,-97.4785025,"Bell, Texas, US",362924,583481
29.44928723,-98.52019748,"Bexar, Texas, US",2003554,4276809
30.26640707,-98.3999852,"Blanco, Texas, US",11931,23446
32.74363984,-101.4316509,"Borden, Texas, US",654,1529
31.89978581,-97.63613524,"Bosque, Texas, US",18685,46487
33.44626922,-94.41834132,"Bowie, Texas, US",93245,286368
29.18757369,-95.44563172,"Brazoria, Texas, US",374264,666130
30.663644800000004,-96.30205577,"Brazos, Texas, US",229211,298825
29.81008251,-103.2520326,"Brewster, Texas, US",9203,19730
34.53026962,-101.2084947,"Briscoe, Texas, US",1546,5748
27.03103197,-98.21808402,"Brooks, Texas, US",7093,39614
31.77430356,-98.99907113,"Brown, Texas, US",37864,151027
30.49273808,-96.62158484,"Burleson, Texas, US",18443,46904
30.78801353,-98.181887,"Burnet, Texas, US",48155,105083
29.83668859,-97.61814775,"Caldwell, Texas, US",43664,122427
28.47048236,-96.61633945,"Calhoun, Texas, US",21290,32553
32.29760619,-99.37326312,"Callahan, Texas, US",13943,48484
26.14524221,-97.48140372,"Cameron, Texas, US",423163,1630133
32.97195142,-94.97790104,"Camp, Texas, US",13094,52217
35.40365929,-101.3542669,"Carson, Texas, US",5926,21890
33.07499881,-94.34646905,"Cass, Texas, US",30026,124308
34.53016752,-102.2617243,"Castro, Texas, US",7530,33234
29.70972016,-94.67154501,"Chambers, Texas, US",43837,44263
31.837258,-95.16559897,"Cherokee, Texas, US",52646,172735
34.529304100000004,-100.2077916,"Childress, Texas, US",7306,20568
33.78686685,-98.20771198,"Clay, Texas, US",10471,23138
33.60425307,-102.8284499,"Cochran, Texas, US",2853,16012
31.88911733,-100.5297533,"Coke, Texas, US",3387,14352
31.76736834,-99.45240766,"Coleman, Texas, US",8175,45559
33.18820114,-96.57264368,"Collin, Texas, US",1034730,1006254
34.96489496,-100.2700111,"Collingsworth, Texas, US",2920,10277
29.622098,-96.5273805,"Colorado, Texas, US",21493,41843
29.80811278,-98.27647225,"Comal, Texas, US",156209,379249
31.94854689,-98.55876441,"Comanche, Texas, US",13635,54195
31.32635934,-99.86473038,"Concho, Texas, US",2726,8298
33.63979567,-97.21240912,"Cooke, Texas, US",41257,87226
31.39078397,-97.79936155,"Coryell, Texas, US",75951,132592
34.07783319,-100.2785062,"Cottle, Texas, US",1398,7255
31.43052248,-102.5143314,"Crane, Texas, US",4797,16333
30.72367027,-101.4134238,"Crockett, Texas, US",3464,14946
33.61431553,-101.3000364,"Crosby, Texas, US",5737,31909
31.44506775,-104.5185739,"Culberson, Texas, US",2171,9953
36.27787176,-102.6020725,"Dallam, Texas, US",7287,28965
32.76670599,-96.7779605,"Dallas, Texas, US",2635516,4717495
32.74255572,-101.9477242,"Dawson, Texas, US",12728,70463
29.08101855,-97.3568117,"DeWitt, Texas, US",20160,73451
34.96522957,-102.6054267,"Deaf Smith, Texas, US",18546,79913
33.38570922,-95.66921122,"Delta, Texas, US",5331,16330
33.20521901,-97.11691153,"Denton, Texas, US",887207,908000
33.61616822,-100.7788855,"Dickens, Texas, US",2211,11091
28.42270064,-99.75645095,"Dimmit, Texas, US",10124,35670
34.96517499,-100.8140093,"Donley, Texas, US",3278,16718
27.68184592,-98.50864568,"Duval, Texas, US",11157,49462
32.32743996,-98.83243566,"Eastland, Texas, US",18360,69741
31.86898877,-102.5429428,"Ector, Texas, US",166223,470459
29.98202582,-100.304252,"Edwards, Texas, US",1932,7084
31.76980765,-106.2363275,"El Paso, Texas, US",839238,2706127
32.34894117,-96.79371841,"Ellis, Texas, US",184826,393776
32.23602653,-98.21773417,"Erath, Texas, US",42698,83684
31.25350609,-96.93630086,"Falls, Texas, US",17297,42286
33.59564294,-96.10751083,"Fannin, Texas, US",35514,125419
29.87788372,-96.92076062,"Fayette, Texas, US",25346,76320
32.74281316,-100.4019302,"Fisher, Texas, US",3830,16568
34.07227468,-101.3031546,"Floyd, Texas, US",5712,34134
33.97308618,-99.7767797,"Foard, Texas, US",1155,8334
29.52704478,-95.77219463,"Fort Bend, Texas, US",811688,840230
33.17653242,-95.21917243,"Franklin, Texas, US",10725,29801
31.70422788,-96.15072516,"Freestone, Texas, US",19717,56287
28.86751206,-99.10804207,"Frio, Texas, US",20306,61094
32.74055318,-102.6353295,"Gaines, Texas, US",21492,54849
29.40167322,-94.90469073,"Galveston, Texas, US",342139,578132
33.17969345,-101.2984114,"Garza, Texas, US",6229,21409
30.31824095,-98.94676915,"Gillespie, Texas, US",26988,70079
31.86942909,-101.5207776,"Glasscock, Texas, US",1409,2155
28.65696592,-97.42760647,"Goliad, Texas, US",7658,21154
29.45634206,-97.49424032,"Gonzales, Texas, US",20837,69361
35.40081878,-100.8129222,"Gray, Texas, US",21886,79255
33.62744998,-96.67753461,"Grayson, Texas, US",136212,423957
32.47940482,-94.81591935,"Gregg, Texas, US",123945,455798
30.54579585,-95.98902499,"Grimes, Texas, US",28880,86840
29.58165339,-97.94786822,"Guadalupe, Texas, US",166847,274332
34.07044901,-101.8268114,"Hale, Texas, US",33406,176253
34.5307555,-100.6813852,"Hall, Texas, US",2964,15499
31.70470573,-98.11083887,"Hamilton, Texas, US",8461,25384
36.27743284,-101.3545796,"Hansford, Texas, US",5399,22332
34.28944521,-99.74632408,"Hardeman, Texas, US",3933,13102
30.33364686,-94.38931817,"Hardin, Texas, US",57602,162346
29.85864939,-95.39339521,"Harris, Texas, US",4713325,7746921
32.54935988,-94.36934071,"Harrison, Texas, US",66553,151527
35.84008013,-102.6029022,"Hartley, Texas, US",5576,2171
33.17823584,-99.73037358,"Haskell, Texas, US",5658,27270
30.05669873,-98.02944344,"Hays, Texas, US",230191,340779
35.83764858,-100.2703577,"Hemphill, Texas, US",3819,4055
32.21128872,-95.85846587,"Henderson, Texas, US",82737,270116
26.39418217,-98.18299696,"Hidalgo, Texas, US",868707,3049566
31.99045053,-97.13423143,"Hill, Texas, US",36649,129189
33.60771256,-102.3431676,"Hockley, Texas, US",23021,114916
32.42990927,-97.83242024,"Hood, Texas, US",61643,178605
33.14875072,-95.56351139,"Hopkins, Texas, US",37084,126007
31.31925973,-95.42226208,"Houston, Texas, US",22968,71697
32.30621324,-101.4356444,"Howard, Texas, US",36664,123005
31.45628381,-105.388178,"Hudspeth, Texas, US",4886,12486
33.12351514,-96.08551032,"Hunt, Texas, US",98594,237563
35.84006574,-101.3546643,"Hutchinson, Texas, US",20938,88937
31.30375559,-100.982439,"Irion, Texas, US",1536,1744
33.23377248,-98.17283469,"Jack, Texas, US",8935,19015
28.95472367,-96.57749563,"Jackson, Texas, US",14760,41129
30.74685667,-94.02667579,"Jasper, Texas, US",35529,125161
30.71490589,-104.1399973,"Jeff Davis, Texas, US",2274,5762
29.8832777,-94.16434171,"Jefferson, Texas, US",251565,568304
27.04453923,-98.6968187,"Jim Hogg, Texas, US",5200,16297
27.73103938,-98.0904705,"Jim Wells, Texas, US",40482,142596
32.37877812,-97.36615819,"Johnson, Texas, US",175817,477838
32.73997145,-99.87861576,"Jones, Texas, US",20083,62077
28.90705334,-97.85960149,"Karnes, Texas, US",15601,47873
32.599141700000004,-96.28734728,"Kaufman, Texas, US",136154,348052
29.94414155,-98.7113588,"Kendall, Texas, US",47431,82750
26.92601662,-97.66413984,"Kenedy, Texas, US",404,1853
33.18104136,-100.7780939,"Kent, Texas, US",762,2528
30.06040006,-99.34930144,"Kerr, Texas, US",52600,119151
30.48678918,-99.74856473,"Kimble, Texas, US",4337,9590
29.34967888,-100.4186638,"Kinney, Texas, US",3667,7726
27.42435506,-97.69894948,"Kleberg, Texas, US",30680,107194
33.60519951,-99.7422906,"Knox, Texas, US",3664,18291
28.34453111,-99.09908775,"La Salle, Texas, US",7520,33171
33.66981763,-95.57404777,"Lamar, Texas, US",49859,181658
34.06859623,-102.3516289,"Lamb, Texas, US",12893,87941
31.19531316,-98.24206613,"Lampasas, Texas, US",21428,55275
29.38508402,-96.93186692,"Lavaca, Texas, US",20154,86517
30.31120597,-96.97045773,"Lee, Texas, US",17239,44230
31.29872538,-95.9936328,"Leon, Texas, US",17404,59021
30.15152688,-94.81205615,"Liberty, Texas, US",88219,266470
31.5454767,-96.58095444,"Limestone, Texas, US",23437,87125
36.27783108,-100.2733151,"Lipscomb, Texas, US",3233,11474
28.35101362,-98.1246786,"Live Oak, Texas, US",12207,28697
30.70645047,-98.68475262,"Llano, Texas, US",21795,62712
31.84947612,-103.5818571,"Loving, Texas, US",169,371
33.61008596,-101.8204789,"Lubbock, Texas, US",310569,921239
33.17657705,-101.8162849,"Lynn, Texas, US",5951,26447
30.96694679,-95.93003775,"Madison, Texas, US",14284,37358
32.79868409,-94.3566123,"Marion, Texas, US",9854,41258
32.30600051,-101.9513518,"Martin, Texas, US",5771,19635
30.71780434,-99.22629416,"Mason, Texas, US",4274,7757
28.81955746,-96.01230294,"Matagorda, Texas, US",36643,128542
28.7429195,-100.3157686,"Maverick, Texas, US",58722,350198
31.1925468,-99.34682807,"McCulloch, Texas, US",7984,29795
31.55255453,-97.20217694,"McLennan, Texas, US",256623,610488
28.35251708,-98.56769164,"McMullen, Texas, US",743,5944
29.3557301,-99.11030298,"Medina, Texas, US",51584,137400
30.88990665,-99.8204794,"Menard, Texas, US",2138,8643
31.86904128,-102.0315682,"Midland, Texas, US",176832,337873
30.78581830000001,-96.97718698,"Milam, Texas, US",24823,66298
31.49557106,-98.59272068,"Mills, Texas, US",4873,24179
32.30623474,-100.9212058,"Mitchell, Texas, US",8545,33462
33.67521893,-97.72500958,"Montague, Texas, US",19818,84144
30.30079133,-95.50572772,"Montgomery, Texas, US",607391,846255
35.83769242,-101.8930281,"Moore, Texas, US",20940,80435
33.11304005,-94.73255695,"Morris, Texas, US",12388,45706
34.07408766,-100.779722,"Motley, Texas, US",1200,8469
31.62017125,-94.61803994,"Nacogdoches, Texas, US",65204,191523
32.04620681,-96.47428766,"Navarro, Texas, US",50113,154510
30.78548982,-93.74408813,"Newton, Texas, US",13595,42549
32.30365282,-100.4060208,"Nolan, Texas, US",14714,65123
27.736286,-97.5433285,"Nueces, Texas, US",362294,937821
36.27829105,-100.8158184,"Ochiltree, Texas, US",9836,32104
35.40425596,-102.6027606,"Oldham, Texas, US",2112,4509
30.11879481,-93.89412775,"Orange, Texas, US",83396,227404
32.75310985,-98.31319001,"Palo Pinto, Texas, US",29189,100548
32.163959600000005,-94.30552481,"Panola, Texas, US",23194,92185
32.77757172,-97.80500621,"Parker, Texas, US",142878,282576
34.52993409,-102.7844668,"Parmer, Texas, US",9605,38263
30.78097267,-102.7241261,"Pecos, Texas, US",15823,45884
30.79472531,-94.8276624,"Polk, Texas, US",51353,163217
35.40133773,-101.893964,"Potter, Texas, US",117415,550691
29.99954402,-104.2408079,"Presidio, Texas, US",6704,26708
32.87109387,-95.79232691,"Rains, Texas, US",12514,37506
34.96585996,-101.8971322,"Randall, Texas, US",137713,331873
31.36607041,-101.5232659,"Reagan, Texas, US",3849,10237
29.83321503,-99.82018052,"Real, Texas, US",3452,16942
33.61886692,-95.04841765,"Red River, Texas, US",12023,47439
31.32323325,-103.6903896,"Reeves, Texas, US",15976,49989
28.3238976,-97.15766311,"Refugio, Texas, US",6948,26506
35.83809685,-100.813175,"Roberts, Texas, US",854,1212
31.02539637,-96.51272246,"Robertson, Texas, US",17074,51402
32.89779518,-96.40771592,"Rockwall, Texas, US",104915,180685
31.8314342,-99.97616148,"Runnels, Texas, US",10264,45456
32.10773545,-94.76176432,"Rusk, Texas, US",54406,148330
31.34318809,-93.85440451,"Sabine, Texas, US",10542,58276
31.39457611,-94.17000399,"San Augustine, Texas, US",8237,33683
30.57933681,-95.16260304,"San Jacinto, Texas, US",28859,63393
28.00880118,-97.51763891,"San Patricio, Texas, US",66730,227950
31.1577796,-98.81758731,"San Saba, Texas, US",6055,24578
30.89740592,-100.5384842,"Schleicher, Texas, US",2793,6849
32.74613808,-100.9162664,"Scurry, Texas, US",16703,71172
32.73587756,-99.35401337,"Shackelford, Texas, US",3265,6839
31.79211404,-94.14550696,"Shelby, Texas, US",25274,90618
36.27751473,-101.8933156,"Sherman, Texas, US",3022,11741
32.37474036,-95.2717568,"Smith, Texas, US",232751,636986
32.22236802,-97.77403489,"Somervell, Texas, US",9128,21884
26.56150059,-98.73892358,"Starr, Texas, US",64633,293113
32.73553157,-98.83631615,"Stephens, Texas, US",9366,31472
31.82781912,-101.0500746,"Sterling, Texas, US",1291,4841
33.17906744,-100.2538401,"Stonewall, Texas, US",1350,5322
30.49856623,-100.5382014,"Sutton, Texas, US",3776,9270
34.53028891,-101.7349174,"Swisher, Texas, US",7397,22138
32.77143818,-97.29101614,"Tarrant, Texas, US",2102515,4091873
32.30163422,-99.89007449,"Taylor, Texas, US",138034,485899
30.22429013,-102.0766732,"Terrell, Texas, US",776,2186
33.17402785,-102.3354521,"Terry, Texas, US",12337,59400
33.17751417,-99.21226795,"Throckmorton, Texas, US",1501,6074
33.21339719,-94.96797273,"Titus, Texas, US",32750,92504
31.40464436,-100.462443,"Tom Green, Texas, US",119200,327849
30.33432034,-97.7853562,"Travis, Texas, US",1273954,1231589
31.0879489,-95.1367187,"Trinity, Texas, US",14651,45683
30.77031716,-94.37690895,"Tyler, Texas, US",21672,55303
0.0,0.0,"Unassigned, Texas, US",0,14603
32.73706798,-94.93999853,"Upshur, Texas, US",41753,115199
31.36868194,-102.0423217,"Upton, Texas, US",3657,12165
29.35739637,-99.76229172,"Uvalde, Texas, US",26741,95827
29.89149232,-101.1525205,"Val Verde, Texas, US",49025,227621
32.56483801,-95.83766469,"Van Zandt, Texas, US",56590,179356
28.79780988,-96.96813006,"Victoria, Texas, US",92084,281682
30.73872995,-95.57440968,"Walker, Texas, US",72971,153999
30.01058447,-95.99011759,"Waller, Texas, US",55246,68511
31.50999644,-103.0927909,"Ward, Texas, US",11998,29089
30.21498498,-96.40946246,"Washington, Texas, US",35882,111431
27.7610369,-99.33237355,"Webb, Texas, US",276652,788947
29.27765923,-96.22319248,"Wharton, Texas, US",41556,150153
35.40114335,-100.2699514,"Wheeler, Texas, US",5056,14050
33.98842886,-98.7041034,"Wichita, Texas, US",132230,452306
34.07945812,-99.24178437,"Wilbarger, Texas, US",12769,59466
